state,account length,area code,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls
8,139,408,0,0,0,139.0,110,23.63,132.9,93,11.3,272.0,120,12.24,12.1,1,3.27,0
11,108,415,0,0,0,291.6,99,49.57,221.1,93,18.79,229.2,110,10.31,14.0,9,3.78,2
1,88,415,0,0,0,181.9,90,30.92,151.5,87,12.88,143.0,100,6.44,7.5,3,2.03,1
9,185,408,0,0,0,55.6,97,9.45,288.7,83,24.54,111.2,110,5.0,12.1,3,3.27,2
29,105,415,0,1,27,141.2,96,24.0,167.7,94,14.25,274.4,101,12.35,11.4,2,3.08,1
13,83,415,0,0,0,159.3,104,27.08,202.3,98,17.2,229.0,73,10.31,9.5,3,2.57,2
13,109,415,0,0,0,184.1,143,31.3,211.7,105,17.99,243.0,116,10.93,9.9,2,2.67,1
19,126,408,0,1,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0
6,90,415,0,0,0,37.8,80,6.43,155.3,105,13.2,175.0,111,7.88,14.2,5,3.83,3
19,136,408,1,0,0,199.6,89,33.93,211.4,96,17.97,72.4,84,3.26,11.0,4,2.97,3
23,166,408,0,0,0,152.1,95,25.86,121.0,105,10.29,198.0,126,8.91,9.8,5,2.65,0
20,106,415,0,0,0,165.3,118,28.1,210.0,101,17.85,187.2,93,8.42,8.5,3,2.3,2
4,93,415,0,1,36,178.7,134,30.38,178.6,102,15.18,126.8,82,5.71,8.0,4,2.16,2
29,123,415,0,0,0,150.0,98,25.5,89.8,95,7.63,326.0,91,14.67,11.1,3,3.0,3
38,88,510,0,0,0,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8.0,1,2.16,1
17,151,408,0,1,17,214.7,97,36.5,138.5,90,11.77,169.1,44,7.61,8.6,4,2.32,1
13,148,510,0,1,14,93.6,137,15.91,193.8,72,16.47,144.9,84,6.52,17.5,5,4.73,1
46,59,408,0,0,0,151.8,98,25.81,209.9,92,17.84,266.9,86,12.01,11.9,5,3.21,1
1,122,415,0,0,0,232.5,96,39.53,205.5,120,17.47,213.7,91,9.62,11.9,2,3.21,0
13,130,415,0,0,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,18.3,6,4.94,1
10,98,408,0,0,0,169.9,77,28.88,138.3,155,11.76,142.6,105,6.42,8.5,7,2.3,1
36,149,408,0,0,0,187.6,83,31.89,201.4,81,17.12,264.2,79,11.89,8.8,1,2.38,1
5,156,408,0,0,0,150.5,106,25.59,152.9,112,13.0,215.9,86,9.72,3.5,3,0.95,1
43,201,415,0,1,21,192.0,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,3,4.08,1
42,123,415,0,0,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,3
24,45,510,0,1,29,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,6,2.13,2
39,75,415,0,0,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,13.1,5,3.54,1
4,124,408,1,0,0,244.6,89,41.58,188.8,80,16.05,206.0,114,9.27,11.3,4,3.05,1
30,152,510,0,0,0,228.1,93,38.78,136.4,106,11.59,197.3,107,8.88,9.0,2,2.43,1
42,103,415,0,0,0,141.3,123,24.02,253.6,87,21.56,215.8,96,9.71,6.4,2,1.73,1
3,66,510,0,0,0,154.0,133,26.18,198.9,121,16.91,151.9,100,6.84,9.5,3,2.57,4
0,111,415,0,0,0,172.8,58,29.38,183.1,108,15.56,158.8,104,7.15,7.9,3,2.13,4
40,161,510,0,0,0,297.9,141,50.64,238.1,107,20.24,240.5,93,10.82,8.9,5,2.4,1
13,116,510,1,1,29,162.3,91,27.59,279.3,79,23.74,192.7,131,8.67,11.7,2,3.16,3
38,137,415,0,0,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1
0,126,415,0,1,31,278.0,88,47.26,253.2,65,21.52,223.2,114,10.04,8.7,4,2.35,0
18,162,510,0,1,33,184.5,139,31.37,183.2,78,15.57,127.4,106,5.73,12.3,6,3.32,0
8,114,415,0,1,31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13.0,4,3.51,0
33,144,415,1,0,0,150.0,69,25.5,285.9,73,24.3,190.6,121,8.58,9.4,15,2.54,0
28,87,415,1,1,40,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,3,3.11,1
35,98,510,0,1,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2
24,168,415,0,1,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2
41,148,408,0,0,0,185.2,87,31.48,170.4,96,14.48,165.1,104,7.43,9.5,13,2.57,1
28,90,415,0,1,22,124.5,94,21.17,231.7,90,19.69,222.2,108,10.0,6.4,12,1.73,1
4,33,408,0,0,0,159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,7.1,7,1.92,1
14,179,510,0,0,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0
36,82,510,0,0,0,329.8,73,56.07,208.3,120,17.71,267.1,102,12.02,10.6,6,2.86,0
39,56,415,0,0,0,226.0,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1
23,91,415,0,0,0,133.8,61,22.75,158.8,96,13.5,189.6,92,8.53,10.5,2,2.84,1
27,75,408,0,0,0,203.3,70,34.56,228.9,97,19.46,222.2,118,10.0,14.3,3,3.86,1
15,113,415,0,0,0,209.4,151,35.6,347.3,113,29.52,246.0,116,11.07,7.4,2,2.0,1
9,41,415,0,1,41,207.3,95,35.24,137.3,120,11.67,115.7,74,5.21,5.9,3,1.59,1
26,163,510,0,1,23,160.0,104,27.2,189.4,64,16.1,229.9,118,10.35,10.4,7,2.81,1
44,139,415,0,0,0,165.0,132,28.05,249.7,86,21.22,170.3,128,7.66,12.6,8,3.4,1
46,125,415,0,0,0,126.7,113,21.54,155.5,131,13.22,206.2,112,9.28,14.4,7,3.89,2
15,76,415,0,0,0,204.2,100,34.71,292.6,139,24.87,244.3,105,10.99,10.5,2,2.84,0
5,125,415,0,0,0,131.8,97,22.41,136.7,100,11.62,308.2,119,13.87,7.7,6,2.08,2
5,157,415,0,0,0,196.0,74,33.32,213.4,96,18.14,196.8,81,8.86,7.9,6,2.13,1
36,189,415,0,0,0,208.3,106,35.41,236.7,123,20.12,179.1,120,8.06,11.3,5,3.05,3
15,156,510,0,0,0,237.7,122,40.41,181.5,91,15.43,185.7,151,8.36,7.7,4,2.08,1
45,62,408,0,0,0,172.8,101,29.38,204.8,97,17.41,240.8,90,10.84,9.1,8,2.46,2
31,122,415,0,1,34,146.4,104,24.89,89.7,103,7.62,220.0,91,9.9,15.6,4,4.21,2
22,178,408,1,0,0,124.5,134,21.17,141.2,78,12.0,268.2,113,12.07,11.4,2,3.08,2
40,99,415,0,1,33,179.1,93,30.45,238.3,102,20.26,165.7,96,7.46,10.6,1,2.86,2
28,182,415,0,0,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8.0,5,2.16,2
8,81,510,1,0,0,250.6,85,42.6,187.9,50,15.97,120.3,131,5.41,7.8,5,2.11,1
10,132,415,0,0,0,193.3,106,32.86,128.3,94,10.91,162.1,119,7.29,11.6,4,3.13,5
32,178,415,0,1,35,175.4,88,29.82,190.0,65,16.15,138.7,94,6.24,10.5,3,2.84,2
28,131,408,0,1,33,177.1,100,30.11,194.0,85,16.49,253.4,124,11.4,5.2,5,1.4,1
31,64,510,0,0,0,162.6,83,27.64,152.3,109,12.95,57.5,122,2.59,14.2,3,3.83,1
44,67,510,0,1,20,230.6,40,39.2,189.1,58,16.07,162.2,115,7.3,9.4,2,2.54,1
20,154,510,0,0,0,154.5,122,26.27,214.2,71,18.21,178.0,105,8.01,12.0,2,3.24,3
17,113,408,0,1,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5
27,64,408,0,1,19,291.1,150,49.49,226.7,123,19.27,219.1,67,9.86,7.5,2,2.03,1
17,124,415,0,0,0,194.0,103,32.98,241.0,116,20.49,227.5,153,10.24,11.9,5,3.21,0
5,121,408,1,0,0,167.7,94,28.51,93.7,121,7.96,241.3,115,10.86,13.4,1,3.62,3
13,97,408,0,0,0,239.8,125,40.77,214.8,111,18.26,143.3,81,6.45,8.7,5,2.35,2
23,55,415,0,0,0,175.6,147,29.85,161.8,118,13.75,289.5,55,13.03,9.3,4,2.51,0
21,88,415,0,0,0,85.7,112,14.57,221.6,70,18.84,190.6,75,8.58,11.6,3,3.13,4
22,108,408,1,0,0,115.1,114,19.57,211.3,70,17.96,136.1,85,6.12,13.8,3,3.73,2
39,138,510,1,0,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2
5,120,510,0,1,27,153.5,84,26.1,194.0,73,16.49,256.5,94,11.54,10.2,7,2.75,5
19,128,415,0,0,0,195.6,99,33.25,267.8,120,22.76,164.9,76,7.42,16.0,2,4.32,0
24,64,510,0,1,48,94.4,104,16.05,136.2,101,11.58,147.4,89,6.63,4.5,4,1.22,0
6,162,408,0,0,0,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,13,3.27,1
43,121,415,0,0,0,86.1,100,14.64,259.8,113,22.08,148.0,79,6.66,9.1,9,2.46,2
22,65,415,0,0,0,211.3,120,35.92,162.6,122,13.82,134.7,118,6.06,13.2,5,3.56,3
22,50,415,0,1,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2
5,137,415,0,0,0,127.0,107,21.59,323.2,75,27.47,143.9,127,6.48,7.5,2,2.03,1
19,127,408,1,0,0,176.9,110,30.07,167.9,100,14.27,182.2,138,8.2,7.7,2,2.08,1
16,36,510,0,0,0,178.6,83,30.36,213.1,103,18.11,198.0,119,8.91,10.9,5,2.94,1
46,99,408,0,1,19,87.7,103,14.91,223.0,86,18.96,182.3,112,8.2,7.3,4,1.97,2
36,75,415,1,0,0,166.7,113,28.34,148.3,122,12.61,186.9,121,8.41,10.1,3,2.73,3
31,83,415,0,0,0,178.8,102,30.4,167.9,84,14.27,178.9,65,8.05,8.6,4,2.32,3
47,141,415,0,0,0,151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,1
28,148,415,1,0,0,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,8.2,5,2.21,1
3,138,415,0,0,0,87.6,112,14.89,266.9,107,22.69,214.6,104,9.66,9.8,10,2.65,2
34,108,415,0,0,0,154.2,123,26.21,112.3,86,9.55,246.4,75,11.09,15.4,4,4.16,4
27,64,510,1,1,33,127.2,93,21.62,162.9,104,13.85,247.4,109,11.13,8.1,13,2.19,0
49,107,415,0,0,0,123.1,100,20.93,158.4,82,13.46,256.1,82,11.52,9.3,5,2.51,0
27,83,510,0,1,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0
45,118,408,0,0,0,154.8,71,26.32,244.0,73,20.74,159.6,81,7.18,12.8,4,3.46,0
41,64,415,0,0,0,174.5,98,29.67,180.2,103,15.32,179.0,89,8.06,10.7,2,2.89,2
19,66,415,0,0,0,116.4,98,19.79,95.6,74,8.13,181.5,94,8.17,10.5,3,2.84,3
18,133,415,0,0,0,216.2,67,36.75,222.2,133,18.89,192.0,95,8.64,3.1,1,0.84,2
34,122,415,0,0,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3
49,44,510,0,0,0,228.1,121,38.78,276.5,79,23.5,279.8,77,12.59,9.9,5,2.67,2
12,52,408,0,0,0,191.9,108,32.62,269.8,96,22.93,236.8,87,10.66,7.8,5,2.11,3
39,70,415,0,0,0,134.7,96,22.9,235.9,90,20.05,260.2,113,11.71,7.6,6,2.05,3
41,125,415,0,0,0,163.8,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,0
21,62,415,1,1,32,218.4,93,37.13,236.7,132,20.12,192.2,137,8.65,13.2,3,3.56,0
2,116,415,0,1,23,253.0,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,3,3.19,2
15,100,510,0,0,0,216.2,107,36.75,215.6,84,18.33,138.4,127,6.23,10.2,3,2.75,0
35,98,408,0,0,0,165.0,129,28.05,202.6,113,17.22,172.3,94,7.75,12.5,7,3.38,1
44,72,415,0,0,0,118.2,106,20.09,167.2,136,14.21,214.2,106,9.64,12.2,3,3.29,3
18,53,415,0,0,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2
7,91,415,0,1,39,169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,4,2.94,1
42,59,415,0,0,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3
48,66,415,1,0,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3
7,66,415,0,0,0,167.3,91,28.44,230.0,68,19.55,191.7,118,8.63,10.6,5,2.86,1
7,115,510,0,1,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1
50,90,415,0,0,0,246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,1
43,73,415,0,0,0,224.4,90,38.15,159.5,88,13.56,192.8,74,8.68,13.0,2,3.51,1
0,110,408,0,0,0,100.1,90,17.02,233.3,93,19.83,204.4,57,9.2,11.1,8,3.0,3
10,72,415,0,1,37,220.0,80,37.4,217.3,102,18.47,152.8,71,6.88,14.7,6,3.97,3
8,95,510,0,0,0,184.2,95,31.31,181.6,101,15.44,143.4,113,6.45,12.8,4,3.46,2
18,123,510,0,1,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3
14,87,510,0,0,0,231.3,105,39.32,171.7,108,14.59,67.7,136,3.05,13.0,6,3.51,1
42,129,408,0,0,0,101.4,145,17.24,249.1,116,21.17,157.6,107,7.09,7.1,6,1.92,1
45,143,510,0,0,0,110.1,113,18.72,169.0,59,14.37,166.7,94,7.5,9.2,2,2.48,1
49,52,510,0,1,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,3,1.43,2
35,135,415,0,0,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4
44,190,415,0,1,22,166.5,93,28.31,183.0,92,15.56,121.0,102,5.44,8.5,3,2.3,0
19,13,408,0,0,0,220.4,100,37.47,211.2,79,17.95,259.3,112,11.67,13.6,8,3.67,2
13,24,408,0,1,29,236.3,105,40.17,190.8,114,16.22,129.0,105,5.81,7.2,2,1.94,3
14,57,415,0,1,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1
40,22,408,0,0,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,5,2.57,0
24,107,415,0,1,22,281.1,83,47.79,143.7,130,12.21,239.4,128,10.77,11.2,9,3.02,1
31,1,415,0,1,30,183.1,95,31.13,232.6,110,19.77,248.3,110,11.17,8.4,2,2.27,0
27,122,415,0,0,0,215.6,86,36.65,167.8,59,14.26,207.0,67,9.32,6.4,8,1.73,3
36,96,415,0,0,0,260.4,115,44.27,146.0,46,12.41,269.5,87,12.13,11.5,4,3.11,5
6,163,408,0,1,40,231.9,56,39.42,211.8,91,18.0,268.5,74,12.08,12.3,3,3.32,2
26,85,408,0,1,17,89.8,88,15.27,233.2,75,19.82,165.7,116,7.46,9.3,7,2.51,4
43,97,510,0,0,0,144.2,91,24.51,226.7,137,19.27,144.6,72,6.51,13.8,4,3.73,3
32,158,408,0,0,0,172.4,114,29.31,256.6,69,21.81,235.3,104,10.59,0.0,0,0.0,2
36,35,510,0,1,37,181.2,76,30.8,177.6,98,15.1,228.0,136,10.26,5.0,3,1.35,2
38,106,408,1,0,0,133.7,45,22.73,187.8,107,15.96,181.9,89,8.19,10.7,2,2.89,1
27,133,408,1,1,32,221.1,137,37.59,264.9,99,22.52,168.9,108,7.6,15.4,4,4.16,2
2,115,408,0,0,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,3
35,134,408,0,0,0,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,0
37,53,415,0,0,0,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,3,4.97,2
31,113,415,0,0,0,186.0,55,31.62,237.4,105,20.18,148.1,83,6.66,12.2,6,3.29,1
25,61,510,0,1,27,187.5,124,31.88,146.6,103,12.46,225.7,129,10.16,6.4,6,1.73,4
36,172,408,0,0,0,203.9,109,34.66,234.0,123,19.89,160.7,65,7.23,17.8,4,4.81,4
2,91,510,0,1,27,204.6,96,34.78,136.0,93,11.56,210.5,82,9.47,6.6,2,1.78,3
43,50,510,0,0,0,188.9,94,32.11,203.9,104,17.33,151.8,124,6.83,11.6,8,3.13,3
14,71,510,1,0,0,186.1,114,31.64,198.6,140,16.88,206.5,80,9.29,13.8,5,3.73,4
5,107,415,0,0,0,133.8,85,22.75,180.5,94,15.34,112.2,115,5.05,8.9,4,2.4,0
14,127,510,0,0,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,11.7,3,3.16,2
22,45,510,0,1,26,91.7,104,15.59,150.6,119,12.8,63.3,103,2.85,7.7,5,2.08,1
12,98,415,0,0,0,216.8,86,36.86,190.8,114,16.22,187.5,79,8.44,11.0,9,2.97,0
39,129,415,0,0,0,139.5,119,23.72,289.3,105,24.59,129.4,97,5.82,13.1,8,3.54,0
49,94,510,1,1,23,197.1,125,33.51,214.5,136,18.23,282.2,103,12.7,9.5,5,2.57,4
9,127,415,0,0,0,266.6,106,45.32,264.8,168,22.51,207.2,119,9.32,5.9,2,1.59,1
26,160,415,0,0,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3
41,78,408,0,0,0,163.6,88,27.81,283.4,93,24.09,262.1,108,11.79,8.6,9,2.32,0
35,124,510,0,0,0,193.0,97,32.81,89.8,99,7.63,172.8,104,7.78,15.3,3,4.13,1
27,161,415,0,0,0,322.3,100,54.79,230.4,135,19.58,241.5,104,10.87,7.8,5,2.11,2
29,67,415,0,1,41,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,13.4,1,3.62,0
14,183,510,0,0,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,0
33,22,510,0,0,0,160.4,108,27.27,218.1,88,18.54,192.9,115,8.68,12.5,4,3.38,1
45,106,415,0,0,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,1
15,110,415,0,0,0,151.8,106,25.81,138.0,126,11.73,233.5,112,10.51,11.2,8,3.02,3
26,116,415,0,1,35,182.8,122,31.08,212.7,119,18.08,193.8,103,8.72,11.0,2,2.97,1
13,85,408,0,1,27,196.4,139,33.39,280.9,90,23.88,89.3,75,4.02,13.8,4,3.73,1
34,94,415,0,0,0,190.4,91,32.37,92.0,107,7.82,224.8,108,10.12,13.6,17,3.67,2
48,69,510,1,0,0,279.8,90,47.57,248.7,91,21.14,171.0,118,7.69,8.4,10,2.27,2
45,34,415,0,0,0,151.0,102,25.67,131.4,101,11.17,186.6,86,8.4,9.9,7,2.67,0
23,115,415,0,0,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1
45,121,510,0,1,28,110.0,94,18.7,141.5,76,12.03,237.3,87,10.68,6.4,3,1.73,2
35,65,510,0,0,0,153.9,117,26.16,220.1,122,18.71,280.5,147,12.62,8.5,3,2.3,2
10,58,408,0,0,0,165.4,100,28.12,115.7,87,9.83,193.8,118,8.72,12.8,5,3.46,2
15,72,510,0,0,0,287.4,116,48.86,235.3,126,20.0,292.1,114,13.14,5.0,3,1.35,4
15,46,415,0,1,34,191.4,102,32.54,361.8,96,30.75,147.5,132,6.64,7.2,2,1.94,1
45,68,408,1,0,0,148.5,126,25.25,219.4,125,18.65,198.5,121,8.93,14.5,7,3.92,1
15,65,415,0,0,0,213.4,111,36.28,234.5,94,19.93,250.1,123,11.25,2.7,4,0.73,1
22,91,408,0,0,0,134.7,116,22.9,295.3,98,25.1,195.5,121,8.8,6.6,5,1.78,2
28,132,510,0,0,0,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,10,1.67,1
20,79,415,0,1,17,236.7,95,40.24,263.5,56,22.4,259.6,107,11.68,12.0,4,3.24,1
4,127,510,0,0,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0
7,217,415,0,0,0,123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,0
12,75,415,0,0,0,138.5,110,23.55,153.2,86,13.02,215.6,103,9.7,11.1,7,3.0,1
36,123,415,0,1,27,198.7,127,33.78,249.0,105,21.17,173.2,124,7.79,12.5,5,3.38,1
27,169,408,0,0,0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10.0,4,2.7,2
43,217,408,0,0,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4
1,41,510,0,1,34,194.4,63,33.05,254.9,110,21.67,160.2,115,7.21,17.2,9,4.64,2
4,158,510,0,0,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2
1,106,408,0,1,29,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,8.1,3,2.19,1
43,90,415,1,1,26,169.0,104,28.73,188.8,104,16.05,213.3,76,9.6,13.3,3,3.59,0
8,106,415,0,0,0,128.6,83,21.86,134.0,114,11.39,210.6,113,9.48,11.4,2,3.08,0
40,111,510,0,0,0,78.3,119,13.31,198.2,94,16.85,248.5,94,11.18,12.1,4,3.27,1
16,131,415,0,1,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,7.6,3,2.05,3
4,60,415,1,0,0,183.0,110,31.11,206.7,93,17.57,203.8,119,9.17,11.1,6,3.0,1
18,99,510,0,0,0,142.3,89,24.19,204.5,95,17.38,203.1,114,9.14,9.1,1,2.46,0
18,153,510,0,0,0,166.8,127,28.36,143.5,121,12.2,210.7,130,9.48,11.8,4,3.19,0
12,36,510,0,0,0,117.1,94,19.91,235.4,117,20.01,221.3,108,9.96,9.0,2,2.43,0
16,101,415,0,0,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1
12,46,510,0,0,0,199.2,111,33.86,175.1,83,14.88,210.6,84,9.48,10.2,2,2.75,3
49,109,415,0,0,0,180.0,100,30.6,229.0,103,19.47,139.4,105,6.27,7.8,8,2.11,3
20,125,415,0,0,0,224.9,102,38.23,143.8,87,12.22,198.9,105,8.95,8.0,2,2.16,0
49,54,510,0,1,33,112.0,90,19.04,208.0,112,17.68,150.3,83,6.76,11.3,4,3.05,2
40,87,415,0,0,0,136.3,97,23.17,172.2,108,14.64,137.5,101,6.19,7.1,5,1.92,0
9,144,510,0,0,0,278.5,95,47.35,240.7,90,20.46,120.0,90,5.4,11.6,5,3.13,1
2,77,415,0,1,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2
30,105,415,0,1,20,186.9,114,31.77,256.3,91,21.79,334.7,104,15.06,8.9,2,2.4,1
47,121,510,0,0,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3
9,129,415,1,0,0,267.4,78,45.46,204.2,85,17.36,111.7,146,5.03,5.9,4,1.59,1
47,100,408,0,0,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6
17,98,415,0,1,36,168.0,81,28.56,163.2,125,13.87,172.7,120,7.77,8.0,2,2.16,6
0,51,510,1,1,12,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,7,3.32,2
49,121,510,0,0,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1
25,120,408,0,0,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1
15,104,408,0,0,0,280.4,127,47.67,179.4,79,15.25,150.6,77,6.78,15.2,6,4.1,5
42,120,415,0,0,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0
22,86,510,0,1,41,119.0,101,20.23,230.0,134,19.55,236.9,58,10.66,9.5,3,2.57,0
17,95,408,0,0,0,135.0,99,22.95,183.6,106,15.61,245.3,102,11.04,12.5,9,3.38,1
13,55,510,0,1,8,222.5,104,37.83,171.5,94,14.58,377.5,114,16.99,9.7,2,2.62,1
41,113,415,1,0,0,204.3,82,34.73,188.8,115,16.05,139.4,97,6.27,9.2,7,2.48,1
45,102,510,0,0,0,174.5,79,29.67,236.8,136,20.13,270.4,110,12.17,8.5,5,2.3,0
43,90,408,1,0,0,221.8,97,37.71,203.8,134,17.32,215.8,154,9.71,8.4,4,2.27,1
8,87,510,0,0,0,256.2,105,43.55,160.7,102,13.66,249.4,80,11.22,7.4,2,2.0,4
38,141,510,0,0,0,215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1
0,110,415,0,0,0,148.4,95,25.23,193.8,98,16.47,206.0,106,9.27,6.9,6,1.86,0
47,110,415,0,0,0,241.2,105,41.0,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2
17,119,510,0,0,0,222.8,122,37.88,163.2,107,13.87,160.6,112,7.23,11.2,6,3.02,1
5,76,408,0,1,26,214.6,110,36.48,205.2,87,17.44,134.6,140,6.06,8.1,2,2.19,1
20,166,415,0,0,0,136.1,116,23.14,181.4,93,15.42,131.4,108,5.91,11.3,4,3.05,0
21,28,415,0,0,0,236.8,102,40.26,167.1,87,14.2,280.2,115,12.61,9.7,3,2.62,3
0,96,408,0,1,29,150.0,91,25.5,159.4,75,13.55,228.1,55,10.26,8.5,3,2.3,1
46,101,415,0,0,0,136.2,92,23.15,220.9,110,18.78,196.9,116,8.86,13.3,7,3.59,3
28,27,415,0,0,0,227.4,67,38.66,248.0,115,21.08,61.4,109,2.76,7.8,6,2.11,1
41,91,510,0,0,0,149.0,115,25.33,245.3,105,20.85,260.0,94,11.7,8.3,3,2.24,0
38,104,415,0,0,0,144.5,107,24.57,180.5,85,15.34,226.0,94,10.17,17.0,6,4.59,2
13,193,415,0,0,0,96.8,92,16.46,142.6,103,12.12,210.1,115,9.45,10.9,5,2.94,2
38,136,408,0,0,0,102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,0
35,116,415,0,1,27,204.7,118,34.8,209.4,91,17.8,212.9,67,9.58,7.0,2,1.89,2
50,32,408,0,0,0,171.2,82,29.1,185.6,102,15.78,203.3,64,9.15,10.2,7,2.75,1
0,177,415,1,0,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1
18,172,415,0,0,0,215.7,140,36.67,146.3,84,12.44,264.6,83,11.91,7.1,1,1.92,3
29,139,415,0,1,25,138.3,96,23.51,80.6,79,6.85,163.7,83,7.37,8.3,8,2.24,0
34,204,415,0,0,0,174.3,85,29.63,254.1,95,21.6,176.4,96,7.94,5.9,3,1.59,6
35,146,408,0,1,31,202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,2,2.11,1
32,117,415,0,0,0,143.3,103,24.36,211.3,108,17.96,185.2,96,8.33,11.5,3,3.11,1
24,72,415,0,0,0,165.9,114,28.2,235.9,97,20.05,210.1,120,9.45,12.0,5,3.24,2
28,60,510,0,0,0,203.2,99,34.54,235.8,131,20.04,224.9,112,10.12,15.1,6,4.08,2
9,127,415,0,0,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0
41,52,510,0,1,20,133.3,63,22.66,184.1,123,15.65,272.9,107,12.28,13.5,2,3.65,1
